EventName,Fare,TypeOfTrip,Ratings,description,Link,Event_Type
96. The Hazel House,,Speciality & Gift Shops • Lessons & Workshops,4.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d6753926-Reviews-The_Hazel_House-Dublin_County_Dublin.html,Shopping
97. Bridge Gallery,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d216176-Reviews-Bridge_Gallery-Dublin_County_Dublin.html,Shopping
98. Shona Sculpture Gallery,,Art Galleries,2.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d216388-Reviews-Shona_Sculpture_Gallery-Dublin_County_Dublin.html,Shopping
99. Penneys,,Department Stores,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d19376331-Reviews-Penneys-Dublin_County_Dublin.html,Shopping
100. Green on Red Gallery,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d216271-Reviews-Green_on_Red_Gallery-Dublin_County_Dublin.html,Shopping
101. Cogs The Brain Shop,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d4846833-Reviews-Cogs_The_Brain_Shop-Dublin_County_Dublin.html,Shopping
102. Kavanagh Gallery,,Art Galleries,2.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d216325-Reviews-Kavanagh_Gallery-Dublin_County_Dublin.html,Shopping
103. Four Gallery,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d616989-Reviews-Four_Gallery-Dublin_County_Dublin.html,Shopping
104. Seasons of Ireland,,Speciality & Gift Shops • Factory Outlets,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d4343663-Reviews-Seasons_of_Ireland-Dublin_County_Dublin.html,Shopping
105. Little Green Street Gallery,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d3242096-Reviews-Little_Green_Street_Gallery-Dublin_County_Dublin.html,Shopping
106. Davis Gallery,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d216249-Reviews-Davis_Gallery-Dublin_County_Dublin.html,Shopping
107. Bg Art Studio,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d1987463-Reviews-Bg_Art_Studio-Dublin_County_Dublin.html,Shopping
108. Avoca Handweavers,,Speciality & Gift Shops • Department Stores,4.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d7985218-Reviews-Avoca_Handweavers-Dublin_County_Dublin.html,Shopping
109. House of Ireland,,Speciality & Gift Shops • Department Stores,4.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d208115-Reviews-House_of_Ireland-Dublin_County_Dublin.html,Shopping
110. Design Lane,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d4471067-Reviews-Design_Lane-Dublin_County_Dublin.html,Shopping
111. Dubray Books,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d7590137-Reviews-Dubray_Books-Dublin_County_Dublin.html,Shopping
112. Old World New,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d5994296-Reviews-Old_World_New-Dublin_County_Dublin.html,Shopping
113. Secret Book and Record Store,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d189611-Reviews-Secret_Book_and_Record_Store-Dublin_County_Dublin.html,Shopping
114. The Gutter Bookshop,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d5874753-Reviews-The_Gutter_Bookshop-Dublin_County_Dublin.html,Shopping
"115. STABLE of Ireland, Dublin City Centre",,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d11727357-Reviews-STABLE_of_Ireland_Dublin_City_Centre-Dublin_County_Dublin.html,Shopping
116. Artists Gift Gallery,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d8663514-Reviews-Artists_Gift_Gallery-Dublin_County_Dublin.html,Shopping
117. The Chocolate Warehouse,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d6874963-Reviews-The_Chocolate_Warehouse-Dublin_County_Dublin.html,Shopping
118. Maktus,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d14008863-Reviews-Maktus-Dublin_County_Dublin.html,Shopping
119. Balla Bàn Art Gallery,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d12267739-Reviews-Balla_Ban_Art_Gallery-Dublin_County_Dublin.html,Shopping
120. The Copper House Gallery,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d10236355-Reviews-The_Copper_House_Gallery-Dublin_County_Dublin.html,Shopping
121. Dubarry Dublin Flagship Store,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d6519294-Reviews-Dubarry_Dublin_Flagship_Store-Dublin_County_Dublin.html,Shopping
122. The Úna Guy Studio,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d18933387-Reviews-The_Una_Guy_Studio-Dublin_County_Dublin.html,Shopping
123. Atelier Maser - Dublin,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d18916057-Reviews-Atelier_Maser_Dublin-Dublin_County_Dublin.html,Shopping
124. Black Church Print Studio,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d18933378-Reviews-Black_Church_Print_Studio-Dublin_County_Dublin.html,Shopping
125. Claddagh Records,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d188826-Reviews-Claddagh_Records-Dublin_County_Dublin.html,Shopping
126. Pallas Projects/Studios - Dublin,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d18933371-Reviews-Pallas_Projects_Studios_Dublin-Dublin_County_Dublin.html,Shopping
127. Louis Copeland,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d189592-Reviews-Louis_Copeland-Dublin_County_Dublin.html,Shopping
128. 3 Walls Gallery,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d18915965-Reviews-3_Walls_Gallery-Dublin_County_Dublin.html,Shopping
129. Forbidden Planet International,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d17431213-Reviews-Forbidden_Planet_International-Dublin_County_Dublin.html,Shopping
130. Mackintosh by Francis Campelli,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d8546559-Reviews-Mackintosh_by_Francis_Campelli-Dublin_County_Dublin.html,Shopping
131. The Winding Stair,,Speciality & Gift Shops,4.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d12094180-Reviews-The_Winding_Stair-Dublin_County_Dublin.html,Shopping
132. James Fox Cigar & Whiskey Store,,Speciality & Gift Shops,3.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d1931969-Reviews-James_Fox_Cigar_Whiskey_Store-Dublin_County_Dublin.html,Shopping
133. In-spire Galerie,,Art Galleries,0.0,,https://www.tripadvisor.ie/Attraction_Review-g186605-d18934443-Reviews-In_spire_Galerie-Dublin_County_Dublin.html,Shopping
134. Jewels & Gems,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d14164991-Reviews-Jewels_Gems-Dublin_County_Dublin.html,Shopping
135. Temple Bar Gallery and Studios,,Speciality & Gift Shops • Art Galleries,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d215056-Reviews-Temple_Bar_Gallery_and_Studios-Dublin_County_Dublin.html,Shopping
136. The Irish Yeast Company,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d189597-Reviews-The_Irish_Yeast_Company-Dublin_County_Dublin.html,Shopping
137. Musicmaker,,Speciality & Gift Shops,4.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d189610-Reviews-Musicmaker-Dublin_County_Dublin.html,Shopping
138. The SuperNatural Food Market,,Lessons & Workshops • Farmers Markets,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d10203089-Reviews-The_SuperNatural_Food_Market-Dublin_County_Dublin.html,Shopping
139. Sweater Shop,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d15673963-Reviews-Sweater_Shop-Dublin_County_Dublin.html,Shopping
140. Om Diva,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d6184819-Reviews-Om_Diva-Dublin_County_Dublin.html,Shopping
141. The Design House,,Speciality & Gift Shops • Lessons & Workshops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d12619252-Reviews-The_Design_House-Dublin_County_Dublin.html,Shopping
142. Rory's Fishing Tackle,,Speciality & Gift Shops,4.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d188822-Reviews-Rory_s_Fishing_Tackle-Dublin_County_Dublin.html,Shopping
143. Cherish Me - Luxury Mother & Child,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d7161136-Reviews-Cherish_Me_Luxury_Mother_Child-Dublin_County_Dublin.html,Shopping
144. Conway's Jewellers,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d12847400-Reviews-Conway_s_Jewellers-Dublin_County_Dublin.html,Shopping
145. Irish Design Shop,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d4713941-Reviews-Irish_Design_Shop-Dublin_County_Dublin.html,Shopping
146. The French Paradox,,Speciality & Gift Shops • Wine Bars,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d10131377-Reviews-The_French_Paradox-Dublin_County_Dublin.html,Shopping
147. Penneys,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d19366658-Reviews-Penneys-Dublin_County_Dublin.html,Shopping
148. Conns Cameras,,Speciality & Gift Shops,3.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d2732639-Reviews-Conns_Cameras-Dublin_County_Dublin.html,Shopping
149. Lilliput Stores,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d12795473-Reviews-Lilliput_Stores-Dublin_County_Dublin.html,Shopping
150. DEcobake,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d8602502-Reviews-DEcobake-Dublin_County_Dublin.html,Shopping
151. Dublin's Art & Antique Quarter,,Speciality & Gift Shops,3.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d3136948-Reviews-Dublin_s_Art_Antique_Quarter-Dublin_County_Dublin.html,Shopping
152. The Corkscrew,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d7119451-Reviews-The_Corkscrew-Dublin_County_Dublin.html,Shopping
153. Siopaella,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d7129776-Reviews-Siopaella-Dublin_County_Dublin.html,Shopping
154. Vintage Vape Rooms,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d15753066-Reviews-Vintage_Vape_Rooms-Dublin_County_Dublin.html,Shopping
155. Craft Central,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d19089737-Reviews-Craft_Central-Dublin_County_Dublin.html,Shopping
156. Kavanagh's Old Time Sweets,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d2630547-Reviews-Kavanagh_s_Old_Time_Sweets-Dublin_County_Dublin.html,Shopping
157. R&C Mc Cormack,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d12551413-Reviews-R_C_Mc_Cormack-Dublin_County_Dublin.html,Shopping
158. Read's,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d189600-Reviews-Read_s-Dublin_County_Dublin.html,Shopping
159. Skinfull Affairs - Vegan Beauty Treatments & Store,,Speciality & Gift Shops • Spas,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d13811281-Reviews-Skinfull_Affairs_Vegan_Beauty_Treatments_Store-Dublin_County_Dublin.html,Shopping
160. Eirlooms,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d20266460-Reviews-Eirlooms-Dublin_County_Dublin.html,Shopping
161. Clare Hall Shopping Centre,,Speciality & Gift Shops,3.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d2203336-Reviews-Clare_Hall_Shopping_Centre-Dublin_County_Dublin.html,Shopping
162. Drinkstore,,Speciality & Gift Shops,4.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d4553764-Reviews-Drinkstore-Dublin_County_Dublin.html,Shopping
163. Irish Celtic Store,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d10628605-Reviews-Irish_Celtic_Store-Dublin_County_Dublin.html,Shopping
164. Irish Village Markets,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d7119423-Reviews-Irish_Village_Markets-Dublin_County_Dublin.html,Shopping
165. Dorian Black,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d13791980-Reviews-Dorian_Black-Dublin_County_Dublin.html,Shopping
166. Little Gem Records,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d8674098-Reviews-Little_Gem_Records-Dublin_County_Dublin.html,Shopping
167. Clery's,,Speciality & Gift Shops,4.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d7751869-Reviews-Clery_s-Dublin_County_Dublin.html,Shopping
168. Monaghan's Cashmere Store,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d15295296-Reviews-Monaghan_s_Cashmere_Store-Dublin_County_Dublin.html,Shopping
169. Brendan Joseph,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d13890967-Reviews-Brendan_Joseph-Dublin_County_Dublin.html,Shopping
170. Tamp and Stitch,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d10227039-Reviews-Tamp_and_Stitch-Dublin_County_Dublin.html,Shopping
171. Konfusion,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d4579394-Reviews-Konfusion-Dublin_County_Dublin.html,Shopping
172. Magills,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d189596-Reviews-Magills-Dublin_County_Dublin.html,Shopping
173. The Constant Knitter,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d16734289-Reviews-The_Constant_Knitter-Dublin_County_Dublin.html,Shopping
174. James Adam Salesroom,,Speciality & Gift Shops • Antique Shops,4.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d274492-Reviews-James_Adam_Salesroom-Dublin_County_Dublin.html,Shopping
175. Baumler Menswear Dublin,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d4886579-Reviews-Baumler_Menswear_Dublin-Dublin_County_Dublin.html,Shopping
176. The Harlequin,,Speciality & Gift Shops,4.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d11851464-Reviews-The_Harlequin-Dublin_County_Dublin.html,Shopping
177. Sub-City Comics,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d14989952-Reviews-Sub_City_Comics-Dublin_County_Dublin.html,Shopping
178. Heraldic Shop,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d208117-Reviews-Heraldic_Shop-Dublin_County_Dublin.html,Shopping
179. Gifts of Artemis,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d12309812-Reviews-Gifts_of_Artemis-Dublin_County_Dublin.html,Shopping
180. The Design Centre,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d189589-Reviews-The_Design_Centre-Dublin_County_Dublin.html,Shopping
181. Dublin Food Co-op,,Speciality & Gift Shops,4.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d23459556-Reviews-Dublin_Food_Co_op-Dublin_County_Dublin.html,Shopping
182. Marlay Craft Courtyard,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d20263786-Reviews-Marlay_Craft_Courtyard-Dublin_County_Dublin.html,Shopping
183. Gerard Byrne Studio,,Art Galleries • Cultural Tours,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d15238600-Reviews-Gerard_Byrne_Studio-Dublin_County_Dublin.html,Shopping
184. Mitchell & Son Wine Merchants,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d20392221-Reviews-Mitchell_Son_Wine_Merchants-Dublin_County_Dublin.html,Shopping
185. Fab Cow,,Speciality & Gift Shops • Art Galleries,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d12591189-Reviews-Fab_Cow-Dublin_County_Dublin.html,Shopping
186. Yellow Brick Road,,Speciality & Gift Shops,3.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d8663552-Reviews-Yellow_Brick_Road-Dublin_County_Dublin.html,Shopping
187. Duke Street Gallery,,Speciality & Gift Shops,4.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d4080765-Reviews-Duke_Street_Gallery-Dublin_County_Dublin.html,Shopping
188. Doyle Design Dublin,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d15105318-Reviews-Doyle_Design_Dublin-Dublin_County_Dublin.html,Shopping
189. Louise Kennedy,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d274494-Reviews-Louise_Kennedy-Dublin_County_Dublin.html,Shopping
190. Marks Models,,Speciality & Gift Shops,4.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d16805865-Reviews-Marks_Models-Dublin_County_Dublin.html,Shopping
191. Craft Council of Ireland Retail Gallery,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d208114-Reviews-Craft_Council_of_Ireland_Retail_Gallery-Dublin_County_Dublin.html,Shopping
192. Connolly Books,,Speciality & Gift Shops,3.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d10332785-Reviews-Connolly_Books-Dublin_County_Dublin.html,Shopping
193. Merchant's Market,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d4223094-Reviews-Merchant_s_Market-Dublin_County_Dublin.html,Shopping
194. MAGNE,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d6403453-Reviews-MAGNE-Dublin_County_Dublin.html,Shopping
195. Wood You Like,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d189598-Reviews-Wood_You_Like-Dublin_County_Dublin.html,Shopping
"196. Fitz Cycles in Stillorgan, Co. Dublin",,Speciality & Gift Shops,3.5 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d4363534-Reviews-Fitz_Cycles_in_Stillorgan_Co_Dublin-Dublin_County_Dublin.html,Shopping
197. Jennifer Slattery Textiles,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d19332724-Reviews-Jennifer_Slattery_Textiles-Dublin_County_Dublin.html,Shopping
198. Cloon Keen,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d24178168-Reviews-Cloon_Keen-Dublin_County_Dublin.html,Shopping
199. Padison & Yule,,Speciality & Gift Shops,5.0 ,,https://www.tripadvisor.ie/Attraction_Review-g186605-d23954280-Reviews-Padison_Yule-Dublin_County_Dublin.html,Shopping
